0,-0.667474687099,131.431640625,113.667572021,True,1511172519132636
0,-17.7282562256,128.517684937,95.0374145508,True,1511172519184703
0,-20.8630332947,126.487670898,92.8567123413,True,1511172519193294
0,-23.7087936401,127.61505127,90.912147522,True,1511172519201964
0,-26.008934021,128.351318359,88.7890014648,True,1511172519210727
0,-27.8409290314,128.642028809,87.4120254517,True,1511172519219287
0,-29.7229423523,128.62046814,86.281791687,True,1511172519227950
0,-31.9986667633,128.506713867,84.9024505615,True,1511172519236681
0,-34.420955658,128.056472778,83.1828460693,True,1511172519245442
0,-35.8605918884,128.140930176,81.6373825073,True,1511172519253947
0,-37.7636222839,128.311126709,78.1190338135,True,1511172519262770
0,-39.4518356323,128.752502441,75.6815719604,True,1511172519271567
0,-42.4776573181,128.369064331,70.0475311279,True,1511172519280014
0,-43.7303085327,128.206298828,65.7796401978,True,1511172519288736
0,-44.6473464966,127.715858459,62.1835670471,True,1511172519298164
0,-45.5480957031,127.632583618,60.125919342,True,1511172519307923
0,-46.7904129028,127.013458252,57.4513244629,True,1511172519315381
0,-47.031211853,126.759651184,54.8487815857,True,1511172519323495
0,-47.8888130188,126.478385925,51.2586250305,True,1511172519332401
0,-48.0525665283,125.706375122,48.4874153137,True,1511172519340740
0,-47.5737724304,125.328704834,47.194606781,True,1511172519349363
0,-47.7210273743,124.418952942,43.3959617615,True,1511172519358110
0,-46.9343490601,124.175247192,41.7183418274,True,1511172519366654
0,-45.7193374634,123.665161133,39.6015625,True,1511172519375344
0,-45.1408653259,123.042106628,35.8319778442,True,1511172519384098
0,-43.8164100647,122.942131042,33.4997024536,True,1511172519392780
0,-42.9105491638,121.831817627,29.0608596802,True,1511172519401364
0,-41.7553443909,120.830192566,25.6161899567,True,1511172519410057
0,-40.5874938965,119.480194092,20.7696552277,True,1511172519418690
0,-38.8541984558,118.783241272,17.8895759583,True,1511172519427729
0,-37.5639610291,117.525016785,14.8696699142,True,1511172519436277
0,-35.788356781,116.533378601,11.7184743881,True,1511172519444773
0,-33.6553878784,115.442420959,7.97023916245,True,1511172519453400
0,-32.1782836914,114.044509888,4.3938536644,True,1511172519462063
0,-30.083442688,113.135948181,1.8444082737,True,1511172519471732
0,-28.4592266083,112.289093018,-0.230563506484,True,1511172519479411
0,-26.3221073151,111.425964355,-2.13065028191,True,1511172519488912
0,-24.476020813,110.747962952,-3.62974262238,True,1511172519497164
0,-22.3655700684,109.879501343,-5.10200881958,True,1511172519505421
0,-20.0383720398,109.058403015,-5.91863155365,True,1511172519514095
0,-17.5271091461,108.097320557,-6.84571552277,True,1511172519522772
0,-15.20337677,107.155090332,-7.43357276917,True,1511172519531547
0,-12.7918787003,106.202156067,-7.94575452805,True,1511172519540288
0,-10.3182601929,105.116394043,-8.25787353516,True,1511172519548795
0,-7.74173402786,104.097412109,-8.65971279144,True,1511172519557471
0,-5.16688156128,103.096229553,-8.98403644562,True,1511172519566323
0,-2.65216946602,102.147911072,-9.40470504761,True,1511172519574907
0,-0.0826567560434,101.209266663,-9.73417282104,True,1511172519583443
0,2.33145809174,100.110343933,-9.91876983643,True,1511172519592154
0,4.73208427429,98.9186630249,-10.0702648163,True,1511172519600969
0,6.86061429977,97.8273849487,-10.2388057709,True,1511172519609802
0,8.9826259613,96.5754013062,-10.1887903214,True,1511172519618236
0,11.0343570709,95.1310272217,-10.1941213608,True,1511172519626786
0,12.9902648926,93.7123794556,-10.3983840942,True,1511172519635620
0,14.8492269516,92.0111846924,-10.4275846481,True,1511172519644206
