0,37.9035758972,152.694854736,29.1464519501,True,1510753324714550
0,15.395529747,147.70954895,31.7632026672,True,1510753324740486
0,10.7432174683,147.246887207,33.2451820374,True,1510753324749005
0,4.48653125763,146.555603027,35.7341995239,True,1510753324757793
0,-2.10430073738,145.045730591,37.9345283508,True,1510753324766462
0,-9.00922775269,142.670852661,40.6895713806,True,1510753324775148
0,-16.387676239,141.082199097,43.1364059448,True,1510753324783820
0,-23.7062988281,139.043365479,44.3573760986,True,1510753324792442
0,-30.5165061951,135.544662476,45.3606414795,True,1510753324801158
0,-36.6935310364,133.70715332,46.9270782471,True,1510753324809796
0,-42.2428894043,130.094696045,47.980594635,True,1510753324818490
0,-47.4612503052,124.445487976,47.4534950256,True,1510753324827178
0,-51.830165863,120.899497986,47.7310066223,True,1510753324835876
0,-56.6855010986,118.530540466,48.3198242188,True,1510753324844529
0,-61.3860206604,116.004920959,50.7104110718,True,1510753324853198
0,-64.7305297852,114.080940247,52.2947311401,True,1510753324861863
0,-67.7666931152,113.095832825,53.4389610291,True,1510753324870538
0,-70.4170913696,111.902450562,54.3584976196,True,1510753324879207
0,-73.2232284546,108.396469116,55.4107398987,True,1510753324887901
0,-75.1866531372,107.262168884,57.6283340454,True,1510753324896543
0,-76.3218383789,106.249191284,58.7155570984,True,1510753324905213
0,-76.9949951172,105.639602661,59.2992858887,True,1510753324913907
0,-77.221496582,105.308944702,59.7912712097,True,1510753324922553
0,-77.2899703979,104.966026306,60.1116371155,True,1510753324931213
0,-77.0056610107,104.521568298,60.7670898438,True,1510753324939920
0,-76.6082382202,104.344177246,61.198059082,True,1510753324948580
0,-76.1748580933,104.193519592,61.4459571838,True,1510753324957282
0,-75.1591186523,103.683776855,61.2336730957,True,1510753324965934
0,-72.8303604126,103.54271698,61.410358429,True,1510753324974630
0,-70.5256347656,103.421470642,61.0000839233,True,1510753324983256
0,-68.2667922974,103.946899414,60.6977462769,True,1510753324991983
0,-64.7992401123,104.009117126,58.9312171936,True,1510753325000631
0,-61.5231246948,104.507392883,56.8511161804,True,1510753325009292
0,-58.0576477051,105.234107971,55.2280235291,True,1510753325017986
0,-54.0826873779,105.908462524,53.3919525146,True,1510753325026625
0,-49.7112121582,106.294082642,50.4866943359,True,1510753325035306
0,-45.9549102783,106.892883301,48.2618675232,True,1510753325043987
0,-41.1447410583,108.021362305,46.0156364441,True,1510753325052621
0,-35.5449829102,109.78364563,43.9522781372,True,1510753325061355
0,-29.5458297729,111.627182007,41.9132881165,True,1510753325069942
0,-22.6815872192,114.879386902,39.9727516174,True,1510753325078661
0,-15.0469846725,118.063964844,38.0994873047,True,1510753325087299
0,-7.2826461792,121.188308716,35.721824646,True,1510753325096032
0,0.777014255524,124.342483521,33.2399940491,True,1510753325104689
0,9.46535396576,127.478263855,31.0563926697,True,1510753325113357
0,18.6576194763,130.501876831,29.2743682861,True,1510753325121987
0,28.1632976532,133.246322632,27.5417118073,True,1510753325130728
0,37.8897819519,136.565811157,26.5102081299,True,1510753325139400
0,47.8845405579,139.976882935,26.6555023193,True,1510753325148046
0,58.6393623352,143.555007935,27.2483787537,True,1510753325156726
0,68.0901794434,146.706787109,28.716211319,True,1510753325165408
0,77.0190048218,149.212631226,30.4242706299,True,1510753325174093
0,85.6959228516,152.643539429,32.0075073242,True,1510753325182734
0,94.8360977173,155.409011841,33.2589836121,True,1510753325191393
0,104.147262573,157.901397705,34.8116378784,True,1510753325200053
0,112.859642029,159.197799683,37.0169715881,True,1510753325208754
0,121.034667969,161.484725952,39.1428375244,True,1510753325217407
0,127.592658997,163.22795105,42.5144309998,True,1510753325225971
